record_id,amount,record_date,reference,vendor_name,tax_identity
P_007633,62036.00,2025-01-05,INV/2025/69814,Vendor 7633 Pvt Ltd,27AAAAA9800A1ZC
P_007634,32628.00,2025-09-17,INV/2025/25158,Vendor 7634 Pvt Ltd,27AAAAA6452A1ZA
P_007635,23147.00,2025-12-27,INV/2025/20665,Vendor 7635 Pvt Ltd,27AAAAA2232A1ZO
P_007636,43366.00,2025-08-20,INV/2025/91168,Vendor 7636 Pvt Ltd,27AAAAA7395A1ZY
P_007637,99670.00,2025-07-19,INV/2025/36367,Vendor 7637 Pvt Ltd,27AAAAA8974A1ZV
P_007638,20375.00,2025-03-28,INV/2025/21079,Vendor 7638 Pvt Ltd,27AAAAA7282A1Z4
P_007639,36882.00,2025-07-28,INV/2025/34605,Vendor 7639 Pvt Ltd,27AAAAA4367A1Z8
P_007640,16093.00,2025-04-18,INV/2025/68869,Vendor 7640 Pvt Ltd,27AAAAA7334A1ZB
P_007641,5914.00,2025-08-10,INV/2025/75750,Vendor 7641 Pvt Ltd,27AAAAA7161A1ZA
P_007642,44647.00,2025-02-08,INV/2025/5841,Vendor 7642 Pvt Ltd,27AAAAA5308A1ZH
P_007643,26272.00,2025-09-23,INV/2025/95429,Vendor 7643 Pvt Ltd,27AAAAA9671A1ZZ
P_007644,19197.00,2025-10-26,INV/2025/68672,Vendor 7644 Pvt Ltd,27AAAAA7244A1ZA
P_007645,91066.00,2025-04-05,INV/2025/64536,Vendor 7645 Pvt Ltd,27AAAAA6015A1ZJ
P_007646,98430.00,2025-01-30,INV/2025/33173,Vendor 7646 Pvt Ltd,27AAAAA2733A1ZI
P_007647,47324.00,2025-07-12,INV/2025/79446,Vendor 7647 Pvt Ltd,27AAAAA1204A1ZU
P_007648,23195.00,2025-06-11,INV/2025/83123,Vendor 7648 Pvt Ltd,27AAAAA7802A1ZE
P_007649,9709.00,2025-03-13,INV/2025/29083,Vendor 7649 Pvt Ltd,27AAAAA5916A1ZB
P_007650,80637.00,2025-10-26,INV/2025/89488,Vendor 7650 Pvt Ltd,27AAAAA9950A1Z1
P_007651,67526.00,2025-09-23,INV/2025/51279,Vendor 7651 Pvt Ltd,27AAAAA9985A1ZQ
P_007652,60444.00,2025-02-20,INV/2025/38007,Vendor 7652 Pvt Ltd,27AAAAA1059A1ZH
P_007653,92373.00,2025-07-24,INV/2025/4364,Vendor 7653 Pvt Ltd,27AAAAA4347A1ZC
P_007654,3946.00,2025-09-17,INV/2025/86216,Vendor 7654 Pvt Ltd,27AAAAA9377A1ZW
P_007655,37613.00,2025-05-14,INV/2025/36650,Vendor 7655 Pvt Ltd,27AAAAA9283A1ZZ
P_007656,14901.00,2025-04-12,INV/2025/23778,Vendor 7656 Pvt Ltd,27AAAAA3200A1ZU
P_007657,65083.00,2025-08-02,INV/2025/28841,Vendor 7657 Pvt Ltd,27AAAAA9099A1ZT
P_007658,9623.00,2025-10-28,INV/2025/10951,Vendor 7658 Pvt Ltd,27AAAAA4664A1Z8
P_007659,30631.00,2025-09-20,INV/2025/39933,Vendor 7659 Pvt Ltd,27AAAAA5987A1ZW
P_007660,74810.00,2025-09-07,INV/2025/44181,Vendor 7660 Pvt Ltd,27AAAAA8683A1ZX
P_007661,23244.00,2025-03-02,INV/2025/73787,Vendor 7661 Pvt Ltd,27AAAAA5283A1Z7
P_007662,8712.00,2025-09-27,INV/2025/98894,Vendor 7662 Pvt Ltd,27AAAAA1539A1ZG
P_007663,93606.00,2025-12-21,INV/2025/30936,Vendor 7663 Pvt Ltd,27AAAAA2499A1Z3
P_007664,46867.00,2025-11-13,INV/2025/91669,Vendor 7664 Pvt Ltd,27AAAAA7331A1ZE
P_007665,7605.00,2025-03-09,INV/2025/90920,Vendor 7665 Pvt Ltd,27AAAAA4558A1Z7
P_007666,69283.00,2025-02-28,INV/2025/59690,Vendor 7666 Pvt Ltd,27AAAAA9017A1ZB
P_007667,18522.00,2025-09-10,INV/2025/42250,Vendor 7667 Pvt Ltd,27AAAAA5005A1ZN
P_007668,69969.00,2025-06-12,INV/2025/81089,Vendor 7668 Pvt Ltd,27AAAAA2300A1ZV
P_007669,15350.00,2025-07-15,INV/2025/46097,Vendor 7669 Pvt Ltd,27AAAAA5287A1Z3
P_007670,11821.00,2025-10-11,INV/2025/75242,Vendor 7670 Pvt Ltd,27AAAAA7492A1Z0
P_007671,12796.00,2025-01-22,INV/2025/3438,Vendor 7671 Pvt Ltd,27AAAAA4690A1Z6
P_007672,79000.00,2025-12-04,INV/2025/24707,Vendor 7672 Pvt Ltd,27AAAAA8531A1ZA
P_007673,20560.00,2025-04-10,INV/2025/72200,Vendor 7673 Pvt Ltd,27AAAAA3783A1Z6
P_007674,4292.00,2025-04-01,INV/2025/4918,Vendor 7674 Pvt Ltd,27AAAAA8352A1Z7
P_007675,78317.00,2025-06-09,INV/2025/1640,Vendor 7675 Pvt Ltd,27AAAAA2490A1ZC
P_007676,50977.00,2025-11-12,INV/2025/51792,Vendor 7676 Pvt Ltd,27AAAAA5542A1ZD
P_007677,4799.00,2025-08-27,INV/2025/65924,Vendor 7677 Pvt Ltd,27AAAAA7602A1ZG
P_007678,83038.00,2025-05-25,INV/2025/48770,Vendor 7678 Pvt Ltd,27AAAAA1595A1Z8
P_007679,56972.00,2025-04-15,INV/2025/91425,Vendor 7679 Pvt Ltd,27AAAAA1117A1ZQ
P_007680,47603.00,2025-01-14,INV/2025/15684,Vendor 7680 Pvt Ltd,27AAAAA4388A1Z3
P_007681,17407.00,2025-06-16,INV/2025/9943,Vendor 7681 Pvt Ltd,27AAAAA7901A1ZE
P_007682,49627.00,2025-03-03,INV/2025/64615,Vendor 7682 Pvt Ltd,27AAAAA5458A1Z6
P_007683,87333.00,2025-02-08,INV/2025/96580,Vendor 7683 Pvt Ltd,27AAAAA6950A1Z7
P_007684,86283.00,2025-03-06,INV/2025/4842,Vendor 7684 Pvt Ltd,27AAAAA4626A1ZE
P_007685,38558.00,2025-01-01,INV/2025/63620,Vendor 7685 Pvt Ltd,27AAAAA3454A1ZE
P_007686,44398.00,2025-10-18,INV/2025/83806,Vendor 7686 Pvt Ltd,27AAAAA4301A1ZQ
P_007687,73954.00,2025-01-26,INV/2025/30136,Vendor 7687 Pvt Ltd,27AAAAA4874A1Z4
P_007688,63082.00,2025-05-23,INV/2025/27294,Vendor 7688 Pvt Ltd,27AAAAA6929A1Z4
P_007689,66208.00,2025-01-10,INV/2025/93087,Vendor 7689 Pvt Ltd,27AAAAA6244A1ZC
P_007690,13465.00,2025-07-20,INV/2025/19561,Vendor 7690 Pvt Ltd,27AAAAA5889A1ZV
P_007691,93602.00,2025-06-08,INV/2025/57429,Vendor 7691 Pvt Ltd,27AAAAA2515A1ZM
P_007692,47642.00,2025-01-03,INV/2025/3331,Vendor 7692 Pvt Ltd,27AAAAA7411A1ZH
P_007693,47384.00,2025-09-19,INV/2025/94927,Vendor 7693 Pvt Ltd,27AAAAA7064A1Z8
P_007694,97472.00,2025-05-28,INV/2025/85257,Vendor 7694 Pvt Ltd,27AAAAA7365A1Z4
P_007695,84720.00,2025-11-03,INV/2025/3786,Vendor 7695 Pvt Ltd,27AAAAA2729A1ZE
P_007696,49291.00,2025-06-28,INV/2025/14783,Vendor 7696 Pvt Ltd,27AAAAA2555A1ZE
P_007697,53311.00,2025-01-09,INV/2025/78835,Vendor 7697 Pvt Ltd,27AAAAA1114A1ZT
P_007698,4339.00,2025-08-22,INV/2025/46029,Vendor 7698 Pvt Ltd,27AAAAA6718A1Z9
P_007699,51202.00,2025-08-25,INV/2025/63018,Vendor 7699 Pvt Ltd,27AAAAA3646A1ZC
P_007700,12439.00,2025-07-20,INV/2025/85869,Vendor 7700 Pvt Ltd,27AAAAA7573A1Z2
P_007701,82320.00,2025-05-26,INV/2025/26726,Vendor 7701 Pvt Ltd,27AAAAA9441A1Z7
P_007702,97548.00,2025-11-22,INV/2025/74151,Vendor 7702 Pvt Ltd,27AAAAA9813A1Z7
P_007703,1431.00,2025-03-14,INV/2025/1458,Vendor 7703 Pvt Ltd,27AAAAA3697A1Z1
P_007704,10629.00,2025-01-16,INV/2025/30801,Vendor 7704 Pvt Ltd,27AAAAA8965A1ZW
P_007705,37364.00,2025-09-07,INV/2025/50361,Vendor 7705 Pvt Ltd,27AAAAA4727A1ZC
P_007706,94810.00,2025-12-30,INV/2025/98807,Vendor 7706 Pvt Ltd,27AAAAA3337A1ZG
P_007707,38823.00,2025-06-22,INV/2025/29558,Vendor 7707 Pvt Ltd,27AAAAA8173A1Z4
P_007708,46647.00,2025-01-08,INV/2025/74391,Vendor 7708 Pvt Ltd,27AAAAA7032A1ZG
P_007709,56006.00,2025-10-26,INV/2025/46887,Vendor 7709 Pvt Ltd,27AAAAA1302A1ZV
P_007710,55769.00,2025-05-11,INV/2025/18725,Vendor 7710 Pvt Ltd,27AAAAA6163A1ZA
P_007711,54210.00,2025-11-19,INV/2025/13168,Vendor 7711 Pvt Ltd,27AAAAA4328A1ZF
P_007712,74220.00,2025-09-24,INV/2025/21904,Vendor 7712 Pvt Ltd,27AAAAA1406A1ZQ
P_007713,15360.00,2025-05-16,INV/2025/94030,Vendor 7713 Pvt Ltd,27AAAAA9544A1Z3
P_007714,19874.00,2025-04-12,INV/2025/55832,Vendor 7714 Pvt Ltd,27AAAAA1675A1ZB
P_007715,7865.00,2025-08-08,INV/2025/2671,Vendor 7715 Pvt Ltd,27AAAAA9060A1Z8
P_007716,42436.00,2025-04-14,INV/2025/87604,Vendor 7716 Pvt Ltd,27AAAAA6498A1ZW
P_007717,59096.00,2025-08-04,INV/2025/25441,Vendor 7717 Pvt Ltd,27AAAAA2528A1ZH
P_007718,39312.00,2025-02-05,INV/2025/65459,Vendor 7718 Pvt Ltd,27AAAAA6675A1Z1
P_007719,51004.00,2025-05-07,INV/2025/59868,Vendor 7719 Pvt Ltd,27AAAAA2576A1Z9
P_007720,72775.00,2025-03-26,INV/2025/73575,Vendor 7720 Pvt Ltd,27AAAAA5393A1Z4
P_007721,27793.00,2025-11-09,INV/2025/98372,Vendor 7721 Pvt Ltd,27AAAAA4345A1ZE
P_007722,3547.00,2025-10-06,INV/2025/22447,Vendor 7722 Pvt Ltd,27AAAAA2692A1Z8
P_007723,18006.00,2025-02-01,INV/2025/51170,Vendor 7723 Pvt Ltd,27AAAAA2787A1Z4
P_007724,62950.00,2025-07-12,INV/2025/35041,Vendor 7724 Pvt Ltd,27AAAAA7697A1ZT
P_007725,22326.00,2025-06-19,INV/2025/7257,Vendor 7725 Pvt Ltd,27AAAAA7265A1Z5
P_007726,85135.00,2025-06-06,INV/2025/33481,Vendor 7726 Pvt Ltd,27AAAAA2273A1ZF
P_007727,46785.00,2025-08-28,INV/2025/3046,Vendor 7727 Pvt Ltd,27AAAAA3543A1ZG
P_007728,67555.00,2025-08-10,INV/2025/16703,Vendor 7728 Pvt Ltd,27AAAAA3795A1Z2
P_007729,14133.00,2025-05-09,INV/2025/32249,Vendor 7729 Pvt Ltd,27AAAAA6487A1ZZ
P_007730,18575.00,2025-01-06,INV/2025/33258,Vendor 7730 Pvt Ltd,27AAAAA6465A1Z5
P_007731,99876.00,2025-07-29,INV/2025/45216,Vendor 7731 Pvt Ltd,27AAAAA9872A1ZW
P_007732,4729.00,2025-06-28,INV/2025/25336,Vendor 7732 Pvt Ltd,27AAAAA9668A1ZU
P_007733,44515.00,2025-04-10,INV/2025/2980,Vendor 7733 Pvt Ltd,27AAAAA1699A1Z3
P_007734,96300.00,2025-12-10,INV/2025/71945,Vendor 7734 Pvt Ltd,27AAAAA1245A1ZL
P_007735,38046.00,2025-01-10,INV/2025/14710,Vendor 7735 Pvt Ltd,27AAAAA9639A1ZZ
P_007736,77756.00,2025-03-14,INV/2025/92233,Vendor 7736 Pvt Ltd,27AAAAA7583A1Z0
P_007737,96366.00,2025-01-09,INV/2025/44041,Vendor 7737 Pvt Ltd,27AAAAA3015A1ZP
P_007738,75943.00,2025-08-23,INV/2025/5588,Vendor 7738 Pvt Ltd,27AAAAA2663A1ZD
P_007739,45758.00,2025-12-28,INV/2025/37352,Vendor 7739 Pvt Ltd,27AAAAA6022A1ZK
P_007740,40654.00,2025-05-07,INV/2025/67825,Vendor 7740 Pvt Ltd,27AAAAA2906A1ZJ
P_007741,72491.00,2025-11-26,INV/2025/41001,Vendor 7741 Pvt Ltd,27AAAAA4395A1Z4
P_007742,97763.00,2025-07-10,INV/2025/55152,Vendor 7742 Pvt Ltd,27AAAAA6200A1ZO
P_007743,82011.00,2025-03-25,INV/2025/74819,Vendor 7743 Pvt Ltd,27AAAAA8566A1ZZ
P_007744,21604.00,2025-09-01,INV/2025/29631,Vendor 7744 Pvt Ltd,27AAAAA4712A1ZJ
P_007745,64197.00,2025-01-22,INV/2025/25989,Vendor 7745 Pvt Ltd,27AAAAA4741A1ZE
P_007746,42890.00,2025-07-29,INV/2025/54149,Vendor 7746 Pvt Ltd,27AAAAA1660A1ZI
P_007747,8343.00,2025-12-17,INV/2025/31614,Vendor 7747 Pvt Ltd,27AAAAA5350A1ZF
P_007748,52158.00,2025-09-23,INV/2025/86442,Vendor 7748 Pvt Ltd,27AAAAA8345A1Z6
P_007749,58290.00,2025-07-16,INV/2025/92117,Vendor 7749 Pvt Ltd,27AAAAA9306A1ZB
P_007750,4476.00,2025-07-01,INV/2025/95499,Vendor 7750 Pvt Ltd,27AAAAA8068A1Z2
P_007751,21090.00,2025-12-15,INV/2025/36130,Vendor 7751 Pvt Ltd,27AAAAA1121A1ZU
P_007752,57959.00,2025-05-09,INV/2025/96536,Vendor 7752 Pvt Ltd,27AAAAA4937A1Z8
P_007753,8931.00,2025-04-22,INV/2025/10862,Vendor 7753 Pvt Ltd,27AAAAA1741A1ZK
P_007754,24799.00,2025-06-26,INV/2025/89337,Vendor 7754 Pvt Ltd,27AAAAA2229A1ZJ
P_007755,98353.00,2025-10-15,INV/2025/19728,Vendor 7755 Pvt Ltd,27AAAAA8167A1Z2
P_007756,60559.00,2025-07-15,INV/2025/23357,Vendor 7756 Pvt Ltd,27AAAAA5701A1ZK
P_007757,70705.00,2025-09-04,INV/2025/99318,Vendor 7757 Pvt Ltd,27AAAAA8557A1Z0
P_007758,36874.00,2025-06-15,INV/2025/46742,Vendor 7758 Pvt Ltd,27AAAAA2983A1Z6
P_007759,8516.00,2025-11-30,INV/2025/13807,Vendor 7759 Pvt Ltd,27AAAAA4178A1Z7
P_007760,53121.00,2025-07-26,INV/2025/31329,Vendor 7760 Pvt Ltd,27AAAAA3885A1Z3
P_007761,71591.00,2025-11-28,INV/2025/69509,Vendor 7761 Pvt Ltd,27AAAAA1226A1ZO
P_007762,25573.00,2025-01-24,INV/2025/17328,Vendor 7762 Pvt Ltd,27AAAAA9991A1ZS
P_007763,66566.00,2025-02-23,INV/2025/54031,Vendor 7763 Pvt Ltd,27AAAAA8764A1ZZ
P_007764,69504.00,2025-01-25,INV/2025/89843,Vendor 7764 Pvt Ltd,27AAAAA9504A1ZB
P_007765,98542.00,2025-12-10,INV/2025/18020,Vendor 7765 Pvt Ltd,27AAAAA1618A1ZK
P_007766,72942.00,2025-09-27,INV/2025/23344,Vendor 7766 Pvt Ltd,27AAAAA4024A1ZM
P_007767,90864.00,2025-07-13,INV/2025/5454,Vendor 7767 Pvt Ltd,27AAAAA5297A1Z1
P_007768,28612.00,2025-08-11,INV/2025/27426,Vendor 7768 Pvt Ltd,27AAAAA8495A1ZV
P_007769,67769.00,2025-02-13,INV/2025/25901,Vendor 7769 Pvt Ltd,27AAAAA2534A1ZJ
P_007770,77363.00,2025-04-14,INV/2025/69170,Vendor 7770 Pvt Ltd,27AAAAA3485A1Z7
P_007771,530.00,2025-11-25,INV/2025/69767,Vendor 7771 Pvt Ltd,27AAAAA4755A1Z8
P_007772,52770.00,2025-05-27,INV/2025/65236,Vendor 7772 Pvt Ltd,27AAAAA2325A1ZM
P_007773,25998.00,2025-10-15,INV/2025/91497,Vendor 7773 Pvt Ltd,27AAAAA8819A1Z3
P_007774,26768.00,2025-04-30,INV/2025/96428,Vendor 7774 Pvt Ltd,27AAAAA2568A1Z9
P_007775,83415.00,2025-09-07,INV/2025/92172,Vendor 7775 Pvt Ltd,27AAAAA3643A1ZF
P_007776,27303.00,2025-12-04,INV/2025/76974,Vendor 7776 Pvt Ltd,27AAAAA6658A1Z2
P_007777,32746.00,2025-01-18,INV/2025/23925,Vendor 7777 Pvt Ltd,27AAAAA9764A1ZX
P_007778,53589.00,2025-01-27,INV/2025/86414,Vendor 7778 Pvt Ltd,27AAAAA2039A1ZJ
P_007779,95254.00,2025-08-31,INV/2025/69302,Vendor 7779 Pvt Ltd,27AAAAA2190A1ZF
P_007780,64733.00,2025-06-08,INV/2025/79361,Vendor 7780 Pvt Ltd,27AAAAA9370A1Z3
P_007781,90660.00,2025-12-18,INV/2025/33882,Vendor 7781 Pvt Ltd,27AAAAA7777A1ZW
P_007782,32629.00,2025-10-28,INV/2025/12544,Vendor 355 Pvt Ltd,27AAAAA9279A1ZV
P_007783,69710.00,2025-09-19,INV/2025/88713,Vendor 7783 Pvt Ltd,27AAAAA3844A1ZC
P_007784,78970.00,2025-11-28,INV/2025/71785,Vendor 7784 Pvt Ltd,27AAAAA4627A1ZD
P_007785,99299.00,2025-01-30,INV/2025/73896,Vendor 7785 Pvt Ltd,27AAAAA4658A1Z6
P_007786,58825.00,2025-11-27,INV/2025/68750,Vendor 7786 Pvt Ltd,27AAAAA4011A1ZR
P_007787,32858.00,2025-10-31,INV/2025/42510,Vendor 7787 Pvt Ltd,27AAAAA6707A1ZC
P_007788,95667.00,2025-03-18,INV/2025/32846,Vendor 7788 Pvt Ltd,27AAAAA9463A1Z1
P_007789,57597.00,2025-03-27,INV/2025/83881,Vendor 7789 Pvt Ltd,27AAAAA1700A1ZT
P_007790,89113.00,2025-02-13,INV/2025/45651,Vendor 7790 Pvt Ltd,27AAAAA2624A1ZK
P_007791,30403.00,2025-01-27,INV/2025/92097,Vendor 7791 Pvt Ltd,27AAAAA3609A1ZH
P_007792,89120.00,2025-10-22,INV/2025/37626,Vendor 7792 Pvt Ltd,27AAAAA2057A1ZH
P_007793,36400.00,2025-12-27,INV/2025/11152,Vendor 7793 Pvt Ltd,27AAAAA2386A1Z9
P_007794,38747.00,2025-08-13,INV/2025/14787,Vendor 7794 Pvt Ltd,27AAAAA5183A1Z8
P_007795,4969.00,2025-10-15,INV/2025/27417,Vendor 7795 Pvt Ltd,27AAAAA3596A1Z3
P_007796,66132.00,2025-06-18,INV/2025/53781,Vendor 7796 Pvt Ltd,27AAAAA6039A1ZB
P_007797,84843.00,2025-10-12,INV/2025/56801,Vendor 7797 Pvt Ltd,27AAAAA9921A1Z6
P_007798,59357.00,2025-08-24,INV/2025/54376,Vendor 7798 Pvt Ltd,27AAAAA3128A1ZJ
P_007799,80213.00,2025-11-29,INV/2025/90991,Vendor 7799 Pvt Ltd,27AAAAA4084A1ZA
P_007800,53530.00,2025-10-13,INV/2025/75581,Vendor 7800 Pvt Ltd,27AAAAA4935A1ZA
P_007801,62295.00,2025-05-30,INV/2025/10758,Vendor 7801 Pvt Ltd,27AAAAA6893A1ZX
P_007802,54522.00,2025-07-27,INV/2025/93846,Vendor 7802 Pvt Ltd,27AAAAA4593A1Z4
P_007803,54689.00,2025-02-13,INV/2025/67479,Vendor 7803 Pvt Ltd,27AAAAA7087A1Z1
P_007804,59460.00,2025-09-04,INV/2025/94647,Vendor 7804 Pvt Ltd,27AAAAA8894A1ZS
P_007805,90276.00,2025-11-09,INV/2025/37251,Vendor 7805 Pvt Ltd,27AAAAA3262A1ZG
P_007806,9761.00,2025-10-02,INV/2025/90278,Vendor 7806 Pvt Ltd,27AAAAA7782A1ZZ
P_007807,57746.00,2025-05-30,INV/2025/41901,Vendor 7807 Pvt Ltd,27AAAAA4143A1ZI
P_007808,99529.00,2025-11-14,INV/2025/50457,Vendor 7808 Pvt Ltd,27AAAAA4114A1ZN
P_007809,42619.00,2025-01-03,INV/2025/24909,Vendor 7809 Pvt Ltd,27AAAAA5374A1Z7
P_007810,84042.00,2025-02-01,INV/2025/21369,Vendor 7810 Pvt Ltd,27AAAAA9135A1Z8
P_007811,22783.00,2025-11-13,INV/2025/44629,Vendor 7811 Pvt Ltd,27AAAAA9471A1Z1
P_007812,52261.00,2025-02-25,INV/2025/95802,Vendor 7812 Pvt Ltd,27AAAAA2173A1ZG
P_007813,27405.00,2025-03-24,INV/2025/78214,Vendor 7813 Pvt Ltd,27AAAAA7734A1Z7
P_007814,95289.00,2025-01-16,INV/2025/40848,Vendor 7814 Pvt Ltd,27AAAAA9321A1ZC
P_007815,57384.00,2025-11-09,INV/2025/72948,Vendor 7815 Pvt Ltd,27AAAAA3568A1Z7
P_007816,41888.00,2025-06-13,INV/2025/16744,Vendor 7816 Pvt Ltd,27AAAAA7149A1Z6
P_007817,80672.00,2025-10-31,INV/2025/61623,Vendor 7817 Pvt Ltd,27AAAAA2665A1ZB
P_007818,95176.00,2025-09-15,INV/2025/28129,Vendor 253 Pvt Ltd,27AAAAA8618A1Z6
P_007819,16864.00,2025-11-15,INV/2025/40844,Vendor 7819 Pvt Ltd,27AAAAA4848A1Z6
P_007820,77177.00,2025-05-29,INV/2025/24804,Vendor 7820 Pvt Ltd,27AAAAA7015A1ZH
P_007821,49052.00,2025-08-18,INV/2025/48768,Vendor 7821 Pvt Ltd,27AAAAA7611A1ZF
P_007822,49648.00,2025-04-19,INV/2025/84178,Vendor 7822 Pvt Ltd,27AAAAA9543A1Z4
P_007823,89948.00,2025-12-08,INV/2025/65934,Vendor 7823 Pvt Ltd,27AAAAA1176A1ZF
P_007824,7875.00,2025-06-22,INV/2025/42228,Vendor 174 Pvt Ltd,27AAAAA1887A1Z5
P_007825,15277.00,2025-01-27,INV/2025/76005,Vendor 7825 Pvt Ltd,27AAAAA5650A1ZC
P_007826,49845.00,2025-03-01,INV/2025/54480,Vendor 7826 Pvt Ltd,27AAAAA8071A1Z7
P_007827,86606.00,2025-06-25,INV/2025/26385,Vendor 7827 Pvt Ltd,27AAAAA2095A1ZB
P_007828,2832.00,2025-12-21,INV/2025/22564,Vendor 7828 Pvt Ltd,27AAAAA7649A1Z1
P_007829,78851.00,2025-08-26,INV/2025/93062,Vendor 7829 Pvt Ltd,27AAAAA7170A1Z9
P_007830,30265.00,2025-12-20,INV/2025/51733,Vendor 7830 Pvt Ltd,27AAAAA4488A1Z2
P_007831,60153.00,2025-06-20,INV/2025/48440,Vendor 7831 Pvt Ltd,27AAAAA6376A1Z3
P_007832,73053.00,2025-04-08,INV/2025/36169,Vendor 7832 Pvt Ltd,27AAAAA7299A1ZV
P_007833,30963.00,2025-09-26,INV/2025/72637,Vendor 7833 Pvt Ltd,27AAAAA4184A1Z9
P_007834,77220.00,2025-07-24,INV/2025/50435,Vendor 7834 Pvt Ltd,27AAAAA8130A1ZF
P_007835,67457.00,2025-08-27,INV/2025/42972,Vendor 7835 Pvt Ltd,27AAAAA2889A1Z1
P_007836,83910.00,2025-01-11,INV/2025/26292,Vendor 7836 Pvt Ltd,27AAAAA5737A1Z8
P_007837,69101.00,2025-08-16,INV/2025/35091,Vendor 7837 Pvt Ltd,27AAAAA6010A1ZO
P_007838,15951.00,2025-10-16,INV/2025/32605,Vendor 7838 Pvt Ltd,27AAAAA7395A1ZY
P_007839,20831.00,2025-12-02,INV/2025/98309,Vendor 7839 Pvt Ltd,27AAAAA3698A1Z0
P_007840,78829.00,2025-11-28,INV/2025/91157,Vendor 7840 Pvt Ltd,27AAAAA1360A1ZL
P_007841,90081.00,2025-03-25,INV/2025/12110,Vendor 7841 Pvt Ltd,27AAAAA2149A1ZG
P_007842,43400.00,2025-08-14,INV/2025/80515,Vendor 7842 Pvt Ltd,27AAAAA6300A1ZN
P_007843,24418.00,2025-06-25,INV/2025/53569,Vendor 7843 Pvt Ltd,27AAAAA8789A1ZQ
P_007844,17286.00,2025-05-08,INV/2025/8523,Vendor 7844 Pvt Ltd,27AAAAA8948A1ZX
P_007845,45773.00,2025-08-17,INV/2025/70059,Vendor 7845 Pvt Ltd,27AAAAA7866A1ZY
P_007846,84949.00,2025-12-15,INV/2025/49534,Vendor 7846 Pvt Ltd,27AAAAA2207A1ZP
P_007847,13081.00,2025-05-01,INV/2025/53289,Vendor 7847 Pvt Ltd,27AAAAA5666A1Z4
P_007848,63881.00,2025-11-07,INV/2025/48352,Vendor 7848 Pvt Ltd,27AAAAA7220A1ZI
P_007849,94408.00,2025-03-09,INV/2025/36561,Vendor 7849 Pvt Ltd,27AAAAA3107A1ZO
P_007850,61430.00,2025-02-10,INV/2025/78247,Vendor 7850 Pvt Ltd,27AAAAA4573A1Z8
P_007851,76465.00,2025-03-02,INV/2025/18325,Vendor 7851 Pvt Ltd,27AAAAA8398A1ZT
P_007852,34699.00,2025-12-10,INV/2025/4134,Vendor 7852 Pvt Ltd,27AAAAA6480A1Z6
P_007853,39177.00,2025-04-15,INV/2025/74376,Vendor 7853 Pvt Ltd,27AAAAA5551A1ZC
P_007854,77171.00,2025-08-17,INV/2025/53911,Vendor 7854 Pvt Ltd,27AAAAA7177A1Z2
P_007855,50809.00,2025-09-07,INV/2025/36328,Vendor 7855 Pvt Ltd,27AAAAA7367A1Z2
P_007856,79073.00,2025-01-05,INV/2025/69073,Vendor 7856 Pvt Ltd,27AAAAA7403A1ZH
P_007857,39030.00,2025-03-04,INV/2025/71678,Vendor 7857 Pvt Ltd,27AAAAA2289A1Z7
P_007858,80041.00,2025-01-28,INV/2025/91046,Vendor 7858 Pvt Ltd,27AAAAA5674A1Z4
P_007859,36647.00,2025-04-06,INV/2025/61036,Vendor 7859 Pvt Ltd,27AAAAA8642A1Z6
P_007860,35842.00,2025-06-25,INV/2025/96203,Vendor 7860 Pvt Ltd,27AAAAA5917A1ZA
P_007861,8083.00,2025-11-05,INV/2025/44784,Vendor 7861 Pvt Ltd,27AAAAA2044A1ZM
P_007862,72138.00,2025-09-01,INV/2025/37341,Vendor 7862 Pvt Ltd,27AAAAA3672A1ZA
P_007863,80531.00,2025-05-06,INV/2025/81078,Vendor 7863 Pvt Ltd,27AAAAA2480A1ZE
P_007864,31456.00,2025-08-18,INV/2025/72583,Vendor 7864 Pvt Ltd,27AAAAA1119A1ZO
P_007865,30035.00,2025-06-10,INV/2025/55251,Vendor 7865 Pvt Ltd,27AAAAA1507A1ZO
P_007866,88700.00,2025-01-10,INV/2025/74377,Vendor 7866 Pvt Ltd,27AAAAA2886A1Z4
P_007867,60268.00,2025-01-01,INV/2025/95316,Vendor 7867 Pvt Ltd,27AAAAA8869A1ZT
P_007868,75560.00,2025-12-01,INV/2025/89125,Vendor 7868 Pvt Ltd,27AAAAA4135A1ZI
P_007869,42345.00,2025-07-21,INV/2025/60224,Vendor 7869 Pvt Ltd,27AAAAA3840A1ZG
P_007870,90751.00,2025-06-05,INV/2025/89670,Vendor 7870 Pvt Ltd,27AAAAA8833A1Z5
P_007871,63327.00,2025-02-04,INV/2025/68996,Vendor 7871 Pvt Ltd,27AAAAA8851A1Z3
P_007872,96414.00,2025-09-28,INV/2025/54891,Vendor 7872 Pvt Ltd,27AAAAA8203A1ZH
P_007873,73724.00,2025-07-20,INV/2025/28214,Vendor 7873 Pvt Ltd,27AAAAA4710A1ZL
P_007874,18766.00,2025-07-29,INV/2025/18016,Vendor 7874 Pvt Ltd,27AAAAA4242A1ZI
P_007875,55330.00,2025-06-05,INV/2025/4568,Vendor 7875 Pvt Ltd,27AAAAA9449A1ZZ
P_007876,74420.00,2025-09-07,INV/2025/60311,Vendor 7876 Pvt Ltd,27AAAAA5535A1ZC
