record_id,amount,record_date,reference,vendor_name,tax_identity
G_008281,85059.00,2025-01-20,INV/2025/23200,Vendor 8281 Pvt Ltd,27AAAAA5400A1ZO
G_008282,85256.00,2025-06-04,INV/2025/55036,Vendor 8282 Pvt Ltd,27AAAAA9572A1ZZ
G_008283,12030.00,2025-12-29,INV/2025/70520,Vendor,27AAAAA3328A1ZH
G_008284,32890.00,2025-11-16,,Vendor 8284 Pvt Ltd,27AAAAA7565A1Z2
G_008285,36069.00,2025-06-30,,Vendor 8285 Pvt Ltd,27AAAAA8369A1ZY
G_008286,5690.00,2025-04-01,INV/2025/31576,VENDOR 8286 PVT LTD,27AAAAA9720A1Z9
G_008287,83854.00,2025-06-05,INV/2025/40801,Vendor 8287 Pvt Ltd,27AAAAA2380A1ZF
G_008288,87869.00,2025-12-13,,Vendor 8288 Pvt Ltd,27AAAAA4679A1Z1
G_008289,81427.00,2025-02-01,INV/2025/68120,Vendor 8289 Pvt Ltd,27AAAAA1606A1ZO
G_008290,79116.00,2025-06-06,INV/2025/59037,Vendor 8290 Pvt Ltd,27AAAAA8665A1ZZ
G_008291,93859.00,2025-04-22,INV/2025/86711,Vendor 8291 Pvt Ltd,27AAAAA9661A1Z1
G_008292,1807.00,2025-03-23,,Vendor 8292 Pvt Ltd,27AAAAA1262A1ZK
G_008293,70514.00,2025-06-25,INV/2025/21587,Vendor 8293 Pvt Ltd,27AAAAA2284A1ZC
G_008294,14696.00,2025-08-07,INV/2025/65479,Vendor 8294 Pvt Ltd,27AAAAA3615A1ZJ
G_008295,79861.00,2025-07-29,INV/2025/6796,Vendor 267 Pvt Ltd,27AAAAA8612A1ZC
G_008296,41694.00,2025-09-16,INV/2025/82485,Vendor 8296 Pvt Ltd,27AAAAA7999A1ZO
G_008297,17065.00,2025-07-09,INV/2025/56252,Vendor 8297 Pvt Ltd,27AAAAA6086A1Z4
G_008298,146158.00,2025-06-18,INV/2025/33839,Vendor 8298 Pvt Ltd,27AAAAA4580A1Z9
G_008299,94720.00,2025-05-31,INV/2025/83051,Vendor 8299 Pvt Ltd,27AAAAA5924A1ZB
G_008300,25481.00,2025-09-27,INV/2025/27016,Vendor 8300 Pvt Ltd,27AAAAA7543A1Z8
G_008301,79093.00,2025-01-12,INV/2025/69573,Vendor 8301 Pvt Ltd,27AAAAA7390A1Z3
G_008302,51388.00,2025-01-23,INV/2025/19015,Vendor,27AAAAA9700A1ZD
G_008303,24127.00,2025-12-18,INV/2025/73862,Vendor 8303 Pvt Ltd,27AAAAA4688A1Z0
G_008304,3004.00,2025-09-03,INV/2025/3182,Vendor 8304 Pvt Ltd,27AAAAA4299A1Z1
G_008305,162196.00,2025-01-22,INV/2025/39205,Vendor 8305 Pvt Ltd,27AAAAA2710A1ZP
G_008306,10022.00,2025-07-03,INV/2025/9141,None,27AAAAA1374A1ZF
G_008307,31393.00,2025-05-22,INV/2025/42776,Vendor 8307 Pvt Ltd,27AAAAA4701A1ZM
G_008308,79123.00,2025-11-27,INV/2025/98500,Vendor 8308 Pvt Ltd,27AAAAA3440A1ZK
G_008309,133356.00,2025-04-17,INV/2025/27122,Vendor 8309 Pvt Ltd,27AAAAA2424A1ZM
G_008310,98766.00,2025-12-29,INV/2025/41313,Vendor 8310 Pvt Ltd,27AAAAA9051A1Z9
G_008311,40537.00,2025-04-24,INV/2025/69991,Vendor 8311 Pvt Ltd,27AAAAA4276A1Z8
G_008312,85344.00,2025-12-31,INV/2025/8274,Vendor 8312 Pvt Ltd,27AAAAA1975A1Z8
G_008313,43739.00,2025-06-21,INV/2025/1076,Vendor 8313 Pvt Ltd,27AAAAA8314A1ZD
G_008314,63560.00,2025-11-23,,Vendor 8314 Pvt Ltd,27AAAAA6221A1ZJ
G_008315,85599.00,2025-04-23,,Vendor 8315 Pvt Ltd,27AAAAA1977A1Z6
G_008316,9007.00,2025-05-18,,Vendor 8316 Pvt Ltd,27AAAAA7374A1Z3
G_008317,46800.00,2025-02-17,INV/2025/57957,Vendor 8317 Pvt Ltd,27AAAAA2385A1ZA
G_008318,93001.00,2025-02-02,INV/2025/85051,Vendor 8318 Pvt Ltd,27AAAAA7811A1ZD
G_008319,91778.00,2025-05-16,INV/2025/86535,Vendor 8319 Pvt Ltd,27AAAAA3560A1ZF
G_008320,9955.00,2025-08-16,INV/2025/70139,Vendor 8320 Pvt Ltd,27AAAAA6603A1ZH
G_008321,97693.00,2025-09-11,INV/2025/63137,Vendor 8321 Pvt Ltd,27AAAAA6925A1Z8
G_008322,34235.00,2025-07-20,INV/2025/4864,Vendor 8322 Pvt Ltd,27AAAAA2119A1ZM
G_008323,78148.00,2025-07-13,INV/2025/41183,Vendor 8323 Pvt Ltd,27AAAAA2408A1ZM
G_008324,95574.00,2025-10-29,INV/2025/21327,Vendor 8324 Pvt Ltd,27AAAAA2006A1ZS
G_008325,88817.00,2025-06-18,INV/2025/79710,Vendor,27AAAAA4313A1ZM
G_008326,68294.00,2025-05-08,INV/2025/83034,Vendor 8326 Pvt Ltd,
G_008327,43155.00,2025-05-14,INV/2025/1019,Vendor 8327 Pvt Ltd,27AAAAA7265A1Z5
G_008328,99964.00,2025-03-04,INV/2025/38109,Vendor 8328 Pvt Ltd,27AAAAA8718A1Z5
G_008329,71646.00,2025-12-04,INV/2025/1853,Vendor 8329 Pvt Ltd,27AAAAA8400A1ZI
G_008330,46771.00,2025-11-27,,Vendor 8330 Pvt Ltd,27AAAAA7850A1Z6
G_008331,87607.00,2025-07-12,INV/2025/63741,Vendor 8331 Pvt Ltd,27AAAAA4649A1Z7
G_008332,99930.00,2025-05-09,INV/2025/45702,Vendor 8332 Pvt Ltd Inc,27AAAAA7059A1Z5
G_008333,153330.00,2025-11-21,INV/2025/67868,Vendor 8333 Pvt Ltd,27AAAAA5996A1ZV
G_008334,47449.00,2025-11-14,INV/2025/47927,Vendor 8334 Pvt Ltd,27AAAAA8355A1Z4
G_008335,82463.00,2025-03-28,INV/2025/24750,None,27AAAAA5888A1ZW
G_008336,4507.00,2025-06-19,,Vendor 8336 Pvt Ltd,27AAAAA8176A1Z1
G_008337,47030.00,2025-09-16,INV/2025/93891,VENDOR 8337 PVT LTD,27AAAAA7516A1ZB
G_008338,9021.00,2025-10-15,INV/2025/96493,Vendor,27AAAAA1183A1ZG
G_008339,58594.00,2025-02-01,,Vendor 8339 Pvt Ltd,27AAAAA3693A1Z5
G_008340,94824.00,2025-03-17,INV/2025/69087,Vendor 8340 Pvt Ltd,27AAAAA6425A1ZD
G_008341,90488.00,2025-09-23,INV/2025/31584,Vendor 8341 Pvt Ltd,27AAAAA6786A1ZX
G_008342,29553.00,2025-01-13,INV/2025/18229,Vendor 8342 Pvt Ltd,
G_008343,72073.00,2025-06-12,INV/2025/41728,Vendor 8343 Pvt Ltd,27AAAAA4933A1ZC
G_008344,8054.00,2025-03-21,,Vendor 8344 Pvt Ltd,27AAAAA5592A1Z3
G_008345,1071.00,2025-06-04,INV/2025/92603,Vendor 8345 Pvt Ltd,27AAAAA9775A1ZU
G_008346,70782.00,2025-12-31,INV/2025/60163,Vendor 8346 Pvt Ltd,27AAAAA1766A1ZB
G_008347,86236.00,2025-03-31,INV/2025/64915,Vendor 8347 Pvt Ltd,27AAAAA5176A1Z7
G_008348,13679.00,2025-02-27,INV/2025/47000,Vendor 8348 Pvt Ltd,27AAAAA8624A1Z8
G_008349,70487.00,2025-02-13,,Vendor 8349 Pvt Ltd,27AAAAA8871A1ZZ
G_008350,20659.00,2025-02-03,INV/2025/98065,Vendor 8350 Pvt Ltd,27AAAAA7613A1ZD
G_008351,11346.00,2025-05-01,INV/2025/98262,Vendor,27AAAAA8761A1Z2
G_008352,2728.00,2025-12-24,,Vendor 8352 Pvt Ltd,27AAAAA5780A1Z5
G_008353,52240.00,2025-08-06,,Vendor 8353 Pvt Ltd,27AAAAA2922A1ZJ
G_008354,22331.00,2025-06-09,INV/2025/98875,Vendor,27AAAAA7950A1Z5
G_008355,68615.00,2025-10-23,INV/2025/85285,Vendor 8355 Pvt Ltd,27AAAAA9938A1ZX
G_008356,96641.00,2025-02-08,INV/2025/66825,Vendor 8356 Pvt Ltd,27AAAAA3822A1ZI
G_008357,16609.00,2025-05-12,INV/2025/65754,Vendor 8357 Pvt Ltd,27AAAAA3971A1Z8
G_008358,57766.00,2025-01-22,INV/2025/91039,Vendor 8358 Pvt Ltd,27AAAAA7940A1Z7
G_008359,12158.00,2025-11-23,INV/2025/36084,VENDOR 8359 PVT LTD,27AAAAA8260A1Z8
G_008360,43875.00,2025-08-22,INV/2025/71356,Vendor 8360 Pvt Ltd,27AAAAA3309A1ZK
G_008361,19935.00,2025-11-02,INV/2025/66897,Vendor 8361 Pvt Ltd,27AAAAA6168A1Z5
G_008362,38415.00,2025-02-05,INV/2025/30190,Vendor 8362 Pvt Ltd,27AAAAA4098A1Z4
G_008363,37580.00,2025-09-02,,Vendor 8363 Pvt Ltd,27AAAAA3106A1ZP
G_008364,67981.00,2025-04-06,,Vendor 8364 Pvt Ltd,27AAAAA6155A1ZA
G_008365,22284.00,2025-08-16,INV/2025/13068,Vendor 8365 Pvt Ltd,27AAAAA6459A1Z3
G_008366,57088.00,2025-08-22,INV/2025/62886,vendor 8366 pvt ltd,27AAAAA1426A1ZM
G_008367,27563.00,2025-02-19,,Vendor 8367 Pvt Ltd,27AAAAA2916A1ZH
G_008368,72653.00,2025-04-11,INV/2025/26318,Vendor 8368 Pvt Ltd,27AAAAA4994A1ZZ
G_008369,42356.00,2025-01-05,,Vendor 8369 Pvt Ltd,27AAAAA6714A1ZD
G_008370,96145.00,2025-02-15,INV/2025/5333,Vendor 8370 Pvt Ltd,27AAAAA3864A1Z8
G_008371,91602.00,2025-07-26,INV/2025/60133,Vendor 8371 Pvt Ltd,27AAAAA5913A1ZE
G_008372,38403.00,2025-10-24,INV/2025/78170,Vendor 8372 Pvt Ltd Inc,27AAAAA2130A1ZR
G_008373,61864.00,2025-01-22,INV/2025/31470,Vendor 8373 Pvt Ltd,27AAAAA8356A1Z3
G_008374,47335.00,2025-08-08,INV/2025/70842,Vendor 8374 PVT LTD,27AAAAA1030A1ZU
G_008375,24559.00,2025-01-22,,Vendor 8375 Pvt Ltd,27AAAAA4214A1ZM
G_008376,43321.00,2025-06-06,INV/2025/49614,Vendor 8376 Pvt Ltd,27AAAAA4545A1ZC
G_008377,52011.00,2025-08-30,INV/2025/81750,vendor 8377 pvt ltd,27AAAAA4161A1ZG
G_008378,57371.00,2025-09-14,INV/2025/57830,Vendor 8378 Pvt Ltd,27AAAAA4775A1Z4
G_008379,87794.00,2025-06-09,INV/2025/95287,Vendor 8379 Pvt Ltd,27AAAAA5920A1ZF
G_008380,4079.00,2025-12-05,,Vendor 8380 Pvt Ltd,27AAAAA2918A1ZF
G_008381,54168.00,2025-08-18,INV/2025/26281,vendor 8381 pvt ltd,27AAAAA3167A1ZC
G_008382,36112.00,2025-03-13,INV/2025/77095,Vendor 8382 Pvt Ltd,27AAAAA1377A1ZC
G_008383,99235.00,2025-02-09,INV/2025/12741,Vendor 8383 PVT LTD,27AAAAA3296A1Z6
G_008384,27949.00,2025-11-25,INV/2025/83666,Vendor 8384 Pvt Ltd,27AAAAA5303A1ZM
G_008385,71074.00,2025-03-28,INV/2025/8832,vendor 8385 pvt ltd,27AAAAA8918A1Z3
G_008386,17714.00,2025-03-02,INV/2025/13373,Vendor 8386 Pvt Ltd,27AAAAA8866A1ZW
G_008387,19895.00,2025-10-31,INV/2025/81634,VENDOR 8387 PVT LTD,27AAAAA9382A1ZZ
G_008388,27686.00,2025-07-08,INV/2025/1338,Vendor 8388 Pvt Ltd,27AAAAA1670A1ZG
G_008389,81584.00,2025-06-28,INV/2025/40068,Vendor 8389 Pvt Ltd,27AAAAA7021A1ZJ
G_008390,73344.00,2025-02-01,INV/2025/95779,Vendor,27AAAAA8120A1ZH
G_008391,5096.00,2025-06-08,,Vendor 8391 Pvt Ltd,27AAAAA4890A1Z4
G_008392,89511.00,2025-12-23,,Vendor 8392 Pvt Ltd,27AAAAA6353A1ZA
G_008393,91947.00,2025-04-13,INV/2025/16532,Vendor 8393 Pvt Ltd,
G_008394,54663.00,2025-01-01,INV/2025/47887,Vendor 8394 Pvt Ltd,27AAAAA4936A1Z9
G_008395,96486.00,2025-02-25,,Vendor 8395 Pvt Ltd,27AAAAA2677A1Z7
G_008396,81292.00,2025-11-20,INV/2025/97880,VENDOR 8396 PVT LTD,27AAAAA6445A1Z9
G_008397,99528.00,2025-12-16,INV/2025/63125,Vendor 8397 Private Limited,27AAAAA2343A1ZK
G_008398,79040.00,2025-02-04,INV/2025/31794,Vendor 8398 Pvt Ltd,27AAAAA1773A1ZC
G_008399,41649.00,2025-12-25,INV/2025/75577,Vendor 8399 Pvt Ltd,27AAAAA7820A1ZC
G_008400,75328.00,2025-06-04,INV/2025/72045,None,27AAAAA7039A1Z9
G_008401,9868.00,2025-08-04,INV/2025/69136,Vendor 8401 Pvt Ltd,27AAAAA1447A1ZH
G_008402,86821.00,2025-04-21,INV/2025/98241,Vendor 8402 Pvt Ltd,27AAAAA6575A1Z2
G_008403,27652.00,2025-11-08,INV/2025/40240,Vendor 8403 Pvt Ltd,27AAAAA5783A1Z2
G_008404,85981.00,2025-05-17,INV/2025/80660,Vendor 8404 Pvt Ltd,27AAAAA4204A1ZO
G_008405,76566.00,2025-07-31,,Vendor 8405 Pvt Ltd,27AAAAA1048A1ZK
G_008406,26505.00,2025-11-19,INV/2025/4797,Vendor 8406 Pvt Ltd,27AAAAA6484A1Z2
G_008407,56729.00,2025-03-30,INV/2025/41404,VENDOR 8407 PVT LTD,27AAAAA6634A1ZA
G_008408,2385.00,2025-06-03,INV/2025/79110,Vendor 8408 Pvt Ltd,27AAAAA9839A1ZX
G_008409,72368.00,2025-12-25,INV/2025/44314,Vendor 8409 Pvt Ltd,27AAAAA5526A1ZD
G_008410,89643.00,2025-07-27,INV/2025/75733,Vendor 8410 Pvt Ltd,27AAAAA2593A1Z8
G_008411,83805.00,2025-08-19,,Vendor 8411 Pvt Ltd,27AAAAA6455A1Z7
G_008412,84011.00,2025-10-17,INV/2025/27850,Vendor 8412 Pvt Ltd,27AAAAA2319A1ZK
G_008413,30830.00,2025-09-20,INV/2025/85403,Vendor 8413 Pvt Ltd,27AAAAA1024A1ZS
G_008414,65323.00,2025-08-14,INV/2025/91075,Vendor 8414 Pvt Ltd,27AAAAA7559A1Z0
G_008415,20438.00,2025-02-07,,Vendor 8415 Pvt Ltd,27AAAAA6902A1ZF
G_008416,49741.00,2025-09-29,INV/2025/94866,Vendor 8416 Pvt Ltd,27AAAAA9262A1Z4
G_008417,79543.00,2025-05-14,INV/2025/19927,Vendor 8417 Private Limited,27AAAAA4098A1Z4
G_008418,88822.00,2025-12-05,INV/2025/70610,Vendor 8418 PVT LTD,27AAAAA9434A1Z6
G_008419,83255.00,2025-06-16,INV/2025/64447,Vendor 8419 PVT LTD,27AAAAA9844A1Z0
G_008420,6009.00,2025-04-09,INV/2025/63686,Vendor 8420 Pvt Ltd,27AAAAA9918A1Z1
G_008421,98603.00,2025-02-12,INV/2025/21107,Vendor 8421 Pvt Ltd,27AAAAA4377A1Z6
G_008422,74400.00,2025-11-25,INV/2025/91148,Vendor 8422 Pvt Ltd,27AAAAA7709A1Z8
G_008423,59988.00,2025-05-10,INV/2025/69223,Vendor 8423 Pvt Ltd,27AAAAA2008A1ZQ
G_008424,33699.00,2025-01-12,INV/2025/95739,vendor 8424 pvt ltd,27AAAAA4094A1Z8
G_008425,3936.00,2025-06-13,INV/2025/8509,Vendor 8425 Pvt Ltd,27AAAAA5485A1Z3
G_008426,9925.00,2025-09-11,INV/2025/5388,Vendor 8426 Pvt Ltd,27AAAAA7328A1Z9
G_008427,46999.00,2025-06-05,INV/2025/96440,vendor 8427 pvt ltd,27AAAAA9432A1Z8
G_008428,89493.00,2025-04-09,INV/2025/88220,Vendor 8428 Pvt Ltd,27AAAAA3214A1ZO
G_008429,95144.00,2025-10-26,INV/2025/38279,Vendor 8429 PVT LTD,27AAAAA1137A1ZM
G_008430,91813.00,2025-10-20,INV/2025/51487,Vendor 8430 Pvt Ltd,27AAAAA5079A1Z5
G_008431,10365.00,2025-05-20,INV/2025/36249,Vendor 8431 Pvt Ltd,27AAAAA8067A1Z3
G_008432,58485.00,2025-02-01,,Vendor 8432 Pvt Ltd,27AAAAA9881A1ZV
G_008433,86783.00,2025-03-08,INV/2025/16880,Vendor 8433 Pvt Ltd,27AAAAA4125A1ZK
G_008434,65144.00,2025-08-09,INV/2025/15364,Vendor 8434 Pvt Ltd,27AAAAA2767A1Z8
G_008435,67616.00,2025-04-30,INV/2025/21650,Vendor 8435 Pvt Ltd,27AAAAA6044A1ZE
G_008436,98332.00,2025-06-25,,Vendor 8436 Pvt Ltd,27AAAAA7655A1Z3
G_008437,17364.00,2025-03-05,INV/2025/51857,Vendor 8437 Pvt Ltd,27AAAAA5891A1Z1
G_008438,341.00,2025-02-09,INV/2025/9425,Vendor 8438 Pvt Ltd,27AAAAA1988A1Z3
G_008439,16164.00,2025-08-03,INV/2025/60605,Vendor,27AAAAA1375A1ZE
G_008440,82104.00,2025-07-19,INV/2025/86267,Vendor 8440 Pvt Ltd,27AAAAA7040A1ZG
G_008441,71973.00,2025-11-28,INV/2025/26186,Vendor 8441 Pvt Ltd,27AAAAA4627A1ZD
G_008442,31668.00,2025-06-07,INV/2025/37903,Vendor 8442 Pvt Ltd,27AAAAA5807A1ZD
G_008443,3065.00,2025-09-07,INV/2025/35581,vendor 8443 pvt ltd,27AAAAA9278A1ZW
G_008444,67266.00,2025-12-12,INV/2025/96733,vendor 8444 pvt ltd,27AAAAA4272A1ZC
G_008445,1071.00,2025-11-11,,Vendor 8445 Pvt Ltd,27AAAAA7016A1ZG
G_008446,57246.00,2025-10-06,INV/2025/31334,Vendor 8446 Pvt Ltd,27AAAAA2125A1ZO
G_008447,64565.00,2025-04-02,INV/2025/12243,Vendor 8447 Pvt Ltd,27AAAAA8300A1ZJ
G_008448,61292.00,2025-05-27,,Vendor 8448 Pvt Ltd,27AAAAA4031A1ZN
G_008449,153030.00,2025-02-10,INV/2025/46852,Vendor 8449 Pvt Ltd,27AAAAA7106A1ZH
G_008450,49006.00,2025-06-23,INV/2025/45060,Vendor 8450 Pvt Ltd,27AAAAA2377A1ZA
G_008451,94233.00,2025-07-08,INV/2025/22950,Vendor 8451 Pvt Ltd Inc,27AAAAA6853A1Z5
G_008452,18523.00,2025-03-12,INV/2025/13586,Vendor 8452 Pvt Ltd,27AAAAA6200A1ZO
G_008453,18653.00,2025-05-16,INV/2025/69746,Vendor 8453 Pvt Ltd,27AAAAA6005A1ZL
G_008454,74355.00,2025-10-01,INV/2025/8827,Vendor 8454 Private Limited,27AAAAA3811A1ZL
G_008455,84451.00,2025-08-23,INV/2025/23588,Vendor 8455 Pvt Ltd,27AAAAA2246A1ZI
G_008456,94339.00,2025-05-15,INV/2025/20085,Vendor 8456 Pvt Ltd,27AAAAA4997A1ZW
G_008457,67693.00,2025-02-26,INV/2025/33011,Vendor 8457 Pvt Ltd,27AAAAA9038A1Z6
G_008458,18081.00,2025-07-10,INV/2025/30771,Vendor 8458 Pvt Ltd,27AAAAA7221A1ZH
G_008459,36882.00,2025-02-03,INV/2025/29784,Vendor 8459 Pvt Ltd,27AAAAA3269A1Z9
G_008460,8739.00,2025-05-25,INV/2025/56612,Vendor 8460 Pvt Ltd,27AAAAA4455A1ZB
G_008461,37061.00,2025-05-08,INV/2025/61944,VENDOR 8461 PVT LTD,27AAAAA2370A1ZH
G_008462,48768.00,2025-06-21,,Vendor 8462 Pvt Ltd,27AAAAA1455A1ZH
G_008463,62807.00,2025-08-31,,Vendor 8463 Pvt Ltd,27AAAAA3181A1ZE
G_008464,97157.00,2025-06-06,INV/2025/74841,Vendor 8464 Pvt Ltd,27AAAAA1869A1Z7
G_008465,80391.00,2025-10-26,,Vendor 8465 Pvt Ltd,27AAAAA8750A1Z5
G_008466,46176.00,2025-07-26,INV/2025/89061,vendor 8466 pvt ltd,27AAAAA4011A1ZR
G_008467,8441.00,2025-04-19,INV/2025/46568,Vendor 8467 Pvt Ltd,27AAAAA2275A1ZD
G_008468,38105.00,2025-11-13,INV/2025/82600,Vendor 8468 Pvt Ltd,27AAAAA8118A1ZB
G_008469,92708.00,2025-07-26,INV/2025/25903,Vendor 8469 Pvt Ltd,27AAAAA8327A1Z8
G_008470,5350.00,2025-08-15,,Vendor 8470 Pvt Ltd,27AAAAA1430A1ZQ
G_008471,65518.00,2025-06-10,INV/2025/7255,None,27AAAAA5631A1ZF
G_008472,16895.00,2025-01-24,INV/2025/13471,Vendor 8472 Pvt Ltd,27AAAAA4014A1ZO
G_008473,1176.00,2025-05-25,INV/2025/19663,Vendor 8473 Pvt Ltd,27AAAAA8923A1Z6
G_008474,30963.00,2025-11-29,,Vendor 8474 Pvt Ltd,27AAAAA4660A1ZC
G_008475,40016.00,2025-04-29,INV/2025/28812,Vendor 8475 Pvt Ltd,27AAAAA2404A1ZQ
G_008476,56641.00,2025-07-27,,Vendor 8476 Pvt Ltd,27AAAAA2218A1ZM
G_008477,40391.00,2025-12-14,,Vendor 8477 Pvt Ltd,27AAAAA8727A1Z4
G_008478,5299.00,2025-09-07,INV/2025/16004,Vendor 8478 Pvt Ltd,27AAAAA8971A1ZY
G_008479,9005.00,2025-02-26,INV/2025/16427,Vendor 8479 Pvt Ltd,27AAAAA6414A1ZG
G_008480,16927.00,2025-05-03,INV/2025/77401,Vendor 8480 Pvt Ltd,27AAAAA8432A1ZA
G_008481,42300.00,2025-11-28,,Vendor 8481 Pvt Ltd,27AAAAA2924A1ZH
G_008482,23924.00,2025-07-25,INV/2025/40508,Vendor 8482 Pvt Ltd,27AAAAA1171A1ZK
G_008483,189966.00,2025-06-04,INV/2025/45422,Vendor 8483 Pvt Ltd,27AAAAA3912A1ZJ
G_008484,97193.00,2025-10-25,INV/2025/28065,Vendor 8484 Pvt Ltd,27AAAAA7165A1Z6
G_008485,84897.00,2025-10-10,INV/2025/66125,Vendor 8485 Pvt Ltd,27AAAAA8564A1Z1
G_008486,46889.00,2025-11-27,INV/2025/91926,Vendor 8486 Pvt Ltd,27AAAAA1377A1ZC
G_008487,69386.00,2025-05-13,INV/2025/83854,Vendor 8487 Pvt Ltd,27AAAAA9154A1Z5
G_008488,192428.00,2025-09-07,INV/2025/35136,Vendor 8488 Pvt Ltd,27AAAAA3558A1Z9
G_008489,30385.00,2025-08-15,INV/2025/80617,Vendor 8489 Pvt Ltd,27AAAAA8008A1ZE
G_008490,81348.00,2025-10-03,INV/2025/53067,Vendor 8490 Pvt Ltd,27AAAAA5695A1ZZ
G_008491,68785.00,2025-02-08,INV/2025/54361,Vendor 8491 Pvt Ltd,27AAAAA9823A1Z5
G_008492,94058.00,2025-08-14,INV/2025/85491,Vendor 8492 Pvt Ltd,27AAAAA9024A1ZC
G_008493,37878.00,2025-10-29,INV/2025/55738,Vendor 8493 Pvt Ltd,27AAAAA8596A1ZT
G_008494,49238.00,2025-12-25,INV/2025/17439,Vendor 8494 Pvt Ltd,27AAAAA5778A1ZZ
G_008495,84276.00,2025-11-21,INV/2025/84897,Vendor 8495 Pvt Ltd,27AAAAA4970A1Z7
G_008496,13804.00,2025-06-12,INV/2025/55446,Vendor 8496 Pvt Ltd,27AAAAA9519A1Z4
G_008497,28099.00,2025-06-21,INV/2025/37344,None,27AAAAA2980A1Z9
G_008498,86853.00,2025-08-13,INV/2025/79272,Vendor 8498 Pvt Ltd,27AAAAA6628A1Z8
G_008499,78891.00,2025-02-01,,Vendor 8499 Pvt Ltd,27AAAAA8541A1Z8
G_008500,82794.00,2025-11-24,INV/2025/49926,Vendor 8500 Pvt Ltd,27AAAAA6058A1Z8
G_008501,9437.00,2025-09-06,INV/2025/26669,Vendor 8501 Pvt Ltd,27AAAAA1322A1ZR
G_008502,19938.00,2025-08-30,,Vendor 8502 Pvt Ltd,27AAAAA2709A1ZI
G_008503,83765.00,2025-04-04,INV/2025/76327,Vendor 8503 Pvt Ltd Inc,27AAAAA2776A1Z7
G_008504,33960.00,2025-01-27,INV/2025/49067,Vendor 8504 Pvt Ltd,27AAAAA3083A1ZD
G_008505,42897.00,2025-02-23,INV/2025/66282,Vendor 8505 Pvt Ltd,27AAAAA3663A1ZB
G_008506,56601.00,2025-06-14,,Vendor 8506 Pvt Ltd,27AAAAA6819A1Z7
G_008507,99622.00,2025-05-19,INV/2025/29315,Vendor 8507 Pvt Ltd,27AAAAA3550A1ZH
G_008508,20275.00,2025-01-13,INV/2025/25226,Vendor 8508 Pvt Ltd,27AAAAA3215A1ZN
G_008509,54939.00,2025-05-30,INV/2025/75820,Vendor 8509 Pvt Ltd,27AAAAA1057A1ZJ
G_008510,44724.00,2025-03-22,INV/2025/94594,Vendor 8510 Pvt Ltd,27AAAAA7160A1ZB
G_008511,95019.00,2025-05-23,INV/2025/68311,Vendor 8511 Pvt Ltd,27AAAAA2750A1ZH
G_008512,59267.00,2025-04-29,INV/2025/58556,Vendor 8512 Pvt Ltd,27AAAAA7737A1Z4
G_008513,21175.00,2025-03-02,INV/2025/97306,Vendor,27AAAAA4909A1ZC
G_008514,23611.00,2025-01-31,INV/2025/50084,Vendor 8514 Pvt Ltd,27AAAAA4196A1Z5
G_008515,74591.00,2025-07-18,INV/2025/83361,Vendor 8515 Pvt Ltd,27AAAAA7503A1ZG
G_008516,71011.00,2025-09-24,INV/2025/34216,Vendor 8516 Pvt Ltd,27AAAAA6501A1ZK
G_008517,52125.00,2025-05-09,,Vendor 8517 Pvt Ltd,27AAAAA4562A1ZB
G_008518,4457.00,2025-12-13,INV/2025/23366,Vendor 8518 Pvt Ltd,27AAAAA1446A1ZI
G_008519,53041.00,2025-01-18,INV/2025/39990,Vendor 8519 Pvt Ltd,27AAAAA9055A1Z5
G_008520,32206.00,2025-04-06,INV/2025/13660,Vendor 8520 Pvt Ltd,27AAAAA8639A1Z1
G_008521,62067.00,2025-10-30,,Vendor 8521 Pvt Ltd,27AAAAA7165A1Z6
G_008522,68652.00,2025-08-09,INV/2025/47353,Vendor 8522 Pvt Ltd,27AAAAA6526A1ZB
G_008523,35552.00,2025-04-02,INV/2025/24526,Vendor 8523 Pvt Ltd,27AAAAA4470A1ZC
G_008524,28541.00,2025-02-10,INV/2025/90760,Vendor 8524 Pvt Ltd,27AAAAA5698A1ZW
G_008525,21853.00,2025-03-15,INV/2025/74578,Vendor 8525 Pvt Ltd,27AAAAA3758A1Z7
G_008526,66510.00,2025-10-18,INV/2025/26228,Vendor 8526 Pvt Ltd,27AAAAA6447A1Z7
G_008527,95470.00,2025-07-23,INV/2025/5322,Vendor 8527 Pvt Ltd,27AAAAA9859A1ZT
G_008528,87614.00,2025-09-29,,Vendor 8528 Pvt Ltd,27AAAAA8719A1Z4
G_008529,7617.00,2025-03-02,INV/2025/14609,Vendor 8529 Pvt Ltd,27AAAAA9453A1Z3
G_008530,22660.00,2025-12-18,INV/2025/77091,Vendor 8530 Pvt Ltd,27AAAAA6735A1Z8
G_008531,47824.00,2025-03-26,INV/2025/20391,Vendor 8531 Pvt Ltd,27AAAAA4645A1ZB
G_008532,35457.00,2025-05-27,INV/2025/69718,Vendor 8532 Pvt Ltd,27AAAAA4967A1Z2
G_008533,36624.00,2025-10-09,INV/2025/90294,VENDOR 8533 PVT LTD,27AAAAA5324A1ZH
G_008534,36635.00,2025-02-26,INV/2025/94442,Vendor 8534 Pvt Ltd,27AAAAA1567A1ZC
G_008535,42682.00,2025-11-20,INV/2025/41762,Vendor 8535 Pvt Ltd,27AAAAA7003A1ZL
